,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Nazwa,Cena kupiona,Cena zaoferowana,Link,offer_id,Stan:,Kupione,Model,Producent:,Cena
1021,1021,1021,1021,1021,1021,1021,"  GTX 1060 JetStream, 6GB, GWARANCJA",Brak,775,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1060-jetstream-6gb-gwarancja-i7794489687.html,7794489687,Używany,0,GTX1060,Palit,775
1022,1022,1022,1022,1022,1022,1022,"  GTX 1050 2GB, Dual-link DVI, HDMI",Brak,653,https://archiwum.allegro.pl//oferta/gainward-geforce-gtx-1050-2gb-dual-link-dvi-hdmi-i7778768131.html,7778768131,Nowy,0,GTX1050,Gainward,653
1023,1023,1023,1023,1023,1023,1023, RX 570 8GB ,550,550,https://archiwum.allegro.pl//oferta/radeon-rx-570-8gb-xfx-i7781661243.html,7781661243,Używany,1,RX570,XFX,550
1024,1024,1024,1024,1024,1024,1024, DUAL RX580-4G   4Gb.,Brak,499,https://archiwum.allegro.pl//oferta/asus-dual-rx580-4g-amd-radeon-4gb-i7776110779.html,7776110779,Używany,0,RX580,Asus,499
1025,1025,1025,1025,1025,1025,1025,  RX 580 GTS z pamięcią 8GB. Gwarancja,Brak,649,https://archiwum.allegro.pl//oferta/radeon-xfx-rx-580-gts-z-pamiecia-8gb-gwarancja-i7795188782.html,7795188782,Używany,0,RX580,XFX,649
1026,1026,1026,1026,1026,1026,1026, geforce gtx 1060 6gb ddr5 192 bit dual,750,750,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1060-6gb-ddr5-192-bit-dual-i7775961644.html,7775961644,Używany,1,GTX1060,Palit,750
1027,1027,1027,1027,1027,1027,1027,BYD -    RTX 2080 AERO 8GB 256bit,Brak,3637,https://archiwum.allegro.pl//oferta/byd-msi-karta-graficzna-rtx-2080-aero-8gb-256bit-i7698126625.html,7698126625,Nowy,0,RTX2080,MSI,3637
1028,1028,1028,1028,1028,1028,1028,BYD -  Quadro P2000 5GB VCQP2000-PB,Brak,2317,https://archiwum.allegro.pl//oferta/byd-pny-quadro-p2000-5gb-vcqp2000-pb-i7698125223.html,7698125223,Nowy,0,QUADROp2000,PNY,2317
1029,1029,1029,1029,1029,1029,1029,   RTX 2080 DUAL 8GB,Brak,4150,https://archiwum.allegro.pl//oferta/asus-karta-graficzna-rtx-2080-dual-8gb-i7756839289.html,7756839289,Nowy,0,RTX2080,ASUS,4150
1030,1030,1030,1030,1030,1030,1030, GTX 1070  Kraków,Brak,1499,https://archiwum.allegro.pl//oferta/geforce-gtx-1070-palit-krakow-i7775904018.html,7775904018,Używany,0,GTX1070,Palit,1499
1031,1031,1031,1031,1031,1031,1031," GTX 1070TI ARMOR, 24M GW, FA VAT23%, firma.",1375,1375,https://archiwum.allegro.pl//oferta/msi-gtx-1070ti-armor-24m-gw-fa-vat23-firma-i7789934623.html,7789934623,Używany,1,GTX1070ti,MSI,1375
1032,1032,1032,1032,1032,1032,1032,   RTX 2080 Ti  ,Brak,5946,https://archiwum.allegro.pl//oferta/palit-karta-graficzna-rtx-2080-ti-gamingpro-oc-i7767406686.html,7767406686,Nowy,0,RTX2080ti,Palit,5946
1033,1033,1033,1033,1033,1033,1033, GTX 970 Armor  4GB GDDR5 BOX SKLEP GWAR,Brak,630,https://archiwum.allegro.pl//oferta/msi-gtx-970-armor-oc-4gb-gddr5-box-sklep-gwar-i7763606415.html,7763606415,Używany,0,GTX970,MSI,630
1034,1034,1034,1034,1034,1034,1034,  RX 580 NITRO+ SE TANIO OKAZJA,Brak,710,https://archiwum.allegro.pl//oferta/sapphire-radeon-rx-580-nitro-se-tanio-okazja-i7792873530.html,7792873530,Używany,0,RX580,Sapphire,710
1035,1035,1035,1035,1035,1035,1035,    RX 570  4GB,Brak,706,https://archiwum.allegro.pl//oferta/karta-graficzna-gigabyte-radeon-rx-570-gaming-4gb-i7686514288.html,7686514288,Nowy,0,RX570,Gigabyte,706
1036,1036,1036,1036,1036,1036,1036,   GTX 1060 AERO ITX 6g ,Brak,690,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-gtx-1060-aero-itx-6g-oc-i7781318826.html,7781318826,Używany,0,GTX1060,MSI,690
1037,1037,1037,1037,1037,1037,1037,  RX 570 NITRO+ 8GB GW. do 10.2019,520,520,https://archiwum.allegro.pl//oferta/sapphire-radeon-rx-570-nitro-8gb-gw-do-10-2019-i7781163584.html,7781163584,Używany,1,RX570,Sapphire,520
1038,1038,1038,1038,1038,1038,1038,  RX 470 RS 4GB GDDR5 256BIT,Brak,420,https://archiwum.allegro.pl//oferta/xfx-radeon-rx-470-rs-4gb-gddr5-256bit-i7735870303.html,7735870303,Używany,0,RX470,XFX,420
1039,1039,1039,1039,1039,1039,1039,Nowa    RTX2080 Phantom 8GB,Brak,3830,https://archiwum.allegro.pl//oferta/nowa-karta-graficzna-gainward-rtx2080-phantom-8gb-i7795465346.html,7795465346,Nowy,0,RTX2080,GAINWARD,3830
1040,1040,1040,1040,1040,1040,1040,Nowa    GTX 1050 Ti KalmX 4GB,Brak,836,https://archiwum.allegro.pl//oferta/nowa-karta-graficzna-palit-gtx-1050-ti-kalmx-4gb-i7795365154.html,7795365154,Nowy,0,GTX1050ti,PALIT,836
1041,1041,1041,1041,1041,1041,1041,"  RTX 2080 XC , 8GB GDDR6",Brak,4365,https://archiwum.allegro.pl//oferta/evga-geforce-rtx-2080-xc-gaming-8gb-gddr6-i7778775929.html,7778775929,Nowy,0,RTX2080,EVGA,4365
1042,1042,1042,1042,1042,1042,1042," AORUS  RTX 2080, 8GB GDDR6",Brak,4097,https://archiwum.allegro.pl//oferta/gigabyte-aorus-geforce-rtx-2080-8gb-gddr6-i7778771480.html,7778771480,Nowy,0,RTX2080,Gigabyte,4097
1043,1043,1043,1043,1043,1043,1043,"  RTX 2070 AERO 8G, 8GB GDDR6",Brak,2622,https://archiwum.allegro.pl//oferta/msi-geforce-rtx-2070-aero-8g-8gb-gddr6-i7778771288.html,7778771288,Nowy,0,RTX2070,MSI,2622
1044,1044,1044,1044,1044,1044,1044,  RTX 2080   8GB,Brak,3749,https://archiwum.allegro.pl//oferta/gigabyte-geforce-rtx-2080-gaming-oc-8gb-i7585930373.html,7585930373,Nowy,0,RTX2080,GIGABYTE,3749
1045,1045,1045,1045,1045,1045,1045,GTX 1050Ti 4GB  Gwarancja,Brak,529,https://archiwum.allegro.pl//oferta/gtx-1050ti-4gb-palit-gwarancja-i7774743131.html,7774743131,Używany,0,GTX1050ti,Palit,529
1046,1046,1046,1046,1046,1046,1046,   RX 580 GTS 8GB XXX Edition ,Brak,1430,https://archiwum.allegro.pl//oferta/xfx-amd-radeon-rx-580-gts-8gb-xxx-edition-oc-i7702274250.html,7702274250,Nowy,0,RX580,XFX,1430
1047,1047,1047,1047,1047,1047,1047,"  GTX 1050 Ti  4G, 4GB GDDR5",Brak,842,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050-ti-oc-4g-4gb-gddr5-i7778766882.html,7778766882,Nowy,0,GTX1050ti,Gigabyte,842
1048,1048,1048,1048,1048,1048,1048,  GTX 1050 Ti  Low file 4G,Brak,825,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050-ti-oc-low-profile-4g-i7778765398.html,7778765398,Nowy,0,GTX1050ti,Gigabyte,825
1049,1049,1049,1049,1049,1049,1049,  GTX 1050 Ti  128bit 4GB GDDR5,Brak,836,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1050-ti-oc-128bit-4gb-gddr5-i7767395055.html,7767395055,Nowy,0,GTX1050ti,ZOTAC,836
1050,1050,1050,1050,1050,1050,1050,"  GTX 1050 Ti, 4GB GDDR5",Brak,985,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050-ti-4gb-gddr5-i7767376227.html,7767376227,Nowy,0,GTX1050ti,Gigabyte,985
1051,1051,1051,1051,1051,1051,1051, NITRO+  RX 570 8G GDDR5 DUAL HDMI,Brak,1084,https://archiwum.allegro.pl//oferta/sapphire-nitro-radeon-rx-570-8g-gddr5-dual-hdmi-i7767374432.html,7767374432,Nowy,0,RX570,SAPPHIRE,1084
1052,1052,1052,1052,1052,1052,1052,"  GTX 1050, 2GB GDDR5",Brak,681,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050-2gb-gddr5-i7767374036.html,7767374036,Nowy,0,GTX1050,Gigabyte,681
1053,1053,1053,1053,1053,1053,1053,"  GTX 1060 AERO ITX 6G , 6GB GDDR5",Brak,1326,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-aero-itx-6g-oc-6gb-gddr5-i7730780897.html,7730780897,Nowy,0,GTX1060,MSI,1326
1054,1054,1054,1054,1054,1054,1054, GTX1050 Ti  4GB GDDR5 128bit DVI HDMI,Brak,874,https://archiwum.allegro.pl//oferta/gigabyte-gtx1050-ti-oc-4gb-gddr5-128bit-dvi-hdmi-i7765376534.html,7765376534,Nowy,0,GTX1050ti,Gigabyte,874
1055,1055,1055,1055,1055,1055,1055, RX 580  AORUS 4GB GDDR5 256bit DVI HDMI,Brak,1495,https://archiwum.allegro.pl//oferta/gigabyte-rx-580-oc-aorus-4gb-gddr5-256bit-dvi-hdmi-i7711819830.html,7711819830,Nowy,0,RX580,Gigabyte,1495
1056,1056,1056,1056,1056,1056,1056, GTX 1080  X 8GB,Brak,1600,https://archiwum.allegro.pl//oferta/msi-gtx-1080-gaming-x-8gb-i7795298227.html,7795298227,Używany,0,GTX1080,MSI,1600
1057,1057,1057,1057,1057,1057,1057,  GTX 1060 2X ,Brak,599,https://archiwum.allegro.pl//oferta/gigabyte-windforce-gtx-1060-2x-oc-i7782152487.html,7782152487,Używany,0,GTX1060,Gigabyte,599
1058,1058,1058,1058,1058,1058,1058,  RX580 8GB Jak nowy,565,565,https://archiwum.allegro.pl//oferta/radeon-xfx-rx580-8gb-jak-nowy-i7789618036.html,7789618036,Używany,1,RX580,XFX,565
1059,1059,1059,1059,1059,1059,1059,Nowa    RX560  2GB,Brak,538,https://archiwum.allegro.pl//oferta/nowa-karta-graficzna-sapphire-rx560-pulse-2gb-i7795272970.html,7795272970,Nowy,0,RX560,SAPPHIRE,538
1060,1060,1060,1060,1060,1060,1060,  GTX 1070  X 8GB,Brak,1110,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1070-gaming-x-8gb-i7787742700.html,7787742700,Używany,0,GTX1070,MSI,1110
1061,1061,1061,1061,1061,1061,1061,Nowa    RX560   4GB,Brak,702,https://archiwum.allegro.pl//oferta/nowa-karta-graficzna-gigabyte-rx560-gaming-oc-4gb-i7795324782.html,7795324782,Nowy,0,RX560,GIGABYTE,702
1062,1062,1062,1062,1062,1062,1062,Nowa    RX 560  4GB,Brak,612,https://archiwum.allegro.pl//oferta/nowa-karta-graficzna-sapphire-rx-560-pulse-4gb-i7795292147.html,7795292147,Nowy,0,RX560,SAPPHIRE,612
1063,1063,1063,1063,1063,1063,1063,   GTX 1050 Ti  4GB GDDR5,Brak,579,https://archiwum.allegro.pl//oferta/grafika-gigabyte-geforce-gtx-1050-ti-oc-4gb-gddr5-i7725984299.html,7725984299,Używany,0,GTX1050ti,Gigabyte,579
1064,1064,1064,1064,1064,1064,1064,   Geforce RTX 2080 AORUS 81,Brak,3608,https://archiwum.allegro.pl//oferta/karta-graficzna-gigabyte-geforce-rtx-2080-aorus-81-i7779279811.html,7779279811,Nowy,0,RTX2080,Gigabyte,3608
1065,1065,1065,1065,1065,1065,1065,GTX 1080  Gamerk  geforce ,Brak,1600,https://archiwum.allegro.pl//oferta/gtx-1080-palit-gamerock-nvidia-geforce-karta-i7789036071.html,7789036071,Używany,0,GTX1080,Palit,1600
1066,1066,1066,1066,1066,1066,1066,  GTX 1070 8GB,Brak,1100,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1070-8gb-i7746669837.html,7746669837,Używany,0,GTX1070,Palit,1100
1067,1067,1067,1067,1067,1067,1067,   AORUS RTX 2080,Brak,4400,https://archiwum.allegro.pl//oferta/gigabyte-karta-graficzna-aorus-rtx-2080-i7793999636.html,7793999636,Nowy,0,RTX2080,GIGABYTE,4400
1068,1068,1068,1068,1068,1068,1068, RX 560  4GB GDDR5 128BIT HDMI/DV/DP,Brak,732,https://archiwum.allegro.pl//oferta/gigabyte-rx-560-oc-4gb-gddr5-128bit-hdmi-dv-dp-i7786931435.html,7786931435,Nowy,0,RX560,GIGABYTE,732
1069,1069,1069,1069,1069,1069,1069,   RX 560  4GB GDDR5,Brak,750,https://archiwum.allegro.pl//oferta/karta-graficzna-gigabyte-rx-560-oc-4gb-gddr5-i7786945052.html,7786945052,Nowy,0,RX560,GIGABYTE,750
1070,1070,1070,1070,1070,1070,1070, RX 560  4GB GDDR5 128BIT HDMI/DV/DP,Brak,702,https://archiwum.allegro.pl//oferta/gigabyte-rx-560-oc-4gb-gddr5-128bit-hdmi-dv-dp-i7790573403.html,7790573403,Nowy,0,RX560,GIGABYTE,702
1071,1071,1071,1071,1071,1071,1071,   AORUS RTX 2080,Brak,4180,https://archiwum.allegro.pl//oferta/gigabyte-karta-graficzna-aorus-rtx-2080-i7770302550.html,7770302550,Nowy,0,RTX2080,GIGABYTE,4180
1072,1072,1072,1072,1072,1072,1072,  RX 560  4GB 128BIT HDMI DVI-D DP,Brak,635,https://archiwum.allegro.pl//oferta/gigabyte-radeon-rx-560-oc-4gb-128bit-hdmi-dvi-d-dp-i7789038251.html,7789038251,Nowy,0,RX560,Gigabyte,635
1073,1073,1073,1073,1073,1073,1073,   AORUS RTX 2080,Brak,4070,https://archiwum.allegro.pl//oferta/gigabyte-karta-graficzna-aorus-rtx-2080-i7781245517.html,7781245517,Nowy,0,RTX2080,GIGABYTE,4070
1074,1074,1074,1074,1074,1074,1074,   AORUS RTX 2080,Brak,4150,https://archiwum.allegro.pl//oferta/gigabyte-karta-graficzna-aorus-rtx-2080-i7778256075.html,7778256075,Nowy,0,RTX2080,GIGABYTE,4150
1075,1075,1075,1075,1075,1075,1075,   AORUS RTX 2080,Brak,4130,https://archiwum.allegro.pl//oferta/gigabyte-karta-graficzna-aorus-rtx-2080-i7759520636.html,7759520636,Nowy,0,RTX2080,GIGABYTE,4130
1076,1076,1076,1076,1076,1076,1076,Nowa    AORUS RTX 2080 8GB,Brak,4050,https://archiwum.allegro.pl//oferta/nowa-karta-graficzna-gigabyte-aorus-rtx-2080-8gb-i7776973116.html,7776973116,Nowy,0,RTX2080,GIGABYTE,4050
1077,1077,1077,1077,1077,1077,1077,  RX 580 GTS 8GB. GWARANCJA. Wys GRATIS,Brak,649,https://archiwum.allegro.pl//oferta/radeon-xfx-rx-580-gts-8gb-gwarancja-wys-gratis-i7786353987.html,7786353987,Używany,0,RX580,XFX,649
1078,1078,1078,1078,1078,1078,1078,  RTX 2080 Ti   11GB,Brak,5790,https://archiwum.allegro.pl//oferta/palit-geforce-rtx-2080-ti-gamingpro-oc-11gb-i7726365027.html,7726365027,Nowy,0,RTX2080ti,PALIT,5790
1079,1079,1079,1079,1079,1079,1079,    GTX 970  4GB,Brak,460,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-geforce-gtx-970-oc-4gb-i7781319158.html,7781319158,,0,GTX970,ASUS,460
1080,1080,1080,1080,1080,1080,1080,  GTX 1080 Mini 8GB Gwarancja 24h,Brak,1999,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1080-mini-8gb-gwarancja-24h-i7718864284.html,7718864284,Używany,0,GTX1080,Zotac,1999
1081,1081,1081,1081,1081,1081,1081,"  RTX 2080 Phantom, 8192 MB GDDR6",Brak,4152,https://archiwum.allegro.pl//oferta/gainward-geforce-rtx-2080-phantom-8192-mb-gddr6-i7711372092.html,7711372092,Nowy,0,RTX2080,Gainward,4152
1082,1082,1082,1082,1082,1082,1082,"  RTX 2080 GameRk Premium Edition, 8",Brak,4407,https://archiwum.allegro.pl//oferta/palit-geforce-rtx-2080-gamerock-premium-edition-8-i7711372005.html,7711372005,Nowy,0,RTX2080,Palit,4407
1083,1083,1083,1083,1083,1083,1083,"  RTX 2080 Super JetStream, 8192 MB GD",Brak,4403,https://archiwum.allegro.pl//oferta/palit-geforce-rtx-2080-super-jetstream-8192-mb-gd-i7711371909.html,7711371909,Nowy,0,RTX2080,Palit,4403
1084,1084,1084,1084,1084,1084,1084,"  RTX 2080 Phoenix, 8192 MB GDDR6",Brak,4407,https://archiwum.allegro.pl//oferta/gainward-geforce-rtx-2080-phoenix-8192-mb-gddr6-i7711368347.html,7711368347,Nowy,0,RTX2080,Gainward,4407
1085,1085,1085,1085,1085,1085,1085,"  RTX 2080 XLR8   Twin Fan, 8192",Brak,4147,https://archiwum.allegro.pl//oferta/pny-geforce-rtx-2080-xlr8-gaming-oc-twin-fan-8192-i7711368306.html,7711368306,Nowy,0,RTX2080,PNY,4147
1086,1086,1086,1086,1086,1086,1086,"   RTX 2080 Twin Fan, 8192 MB GD",Brak,4050,https://archiwum.allegro.pl//oferta/zotac-gaming-geforce-rtx-2080-twin-fan-8192-mb-gd-i7711368246.html,7711368246,Nowy,0,RTX2080,ZOTAC,4050
1087,1087,1087,1087,1087,1087,1087,"  RTX 2080 XLR8   Triple Fan, 81",Brak,4229,https://archiwum.allegro.pl//oferta/pny-geforce-rtx-2080-xlr8-gaming-oc-triple-fan-81-i7711368181.html,7711368181,Nowy,0,RTX2080,PNY,4229
1088,1088,1088,1088,1088,1088,1088,"  RTX 2080 X2 , 8192 MB GDDR6",Brak,4045,https://archiwum.allegro.pl//oferta/inno3d-geforce-rtx-2080-x2-oc-8192-mb-gddr6-i7711367796.html,7711367796,Nowy,0,RTX2080,INNO3D,4045
1089,1089,1089,1089,1089,1089,1089,"  RTX 2080 Sea Hawk X, 8192 MB GDDR6",Brak,4816,https://archiwum.allegro.pl//oferta/msi-geforce-rtx-2080-sea-hawk-x-8192-mb-gddr6-i7711351705.html,7711351705,Nowy,0,RTX2080,MSI,4816
1090,1090,1090,1090,1090,1090,1090,"  RTX 2080 Dual O8G, 8192 MB GDDR6",Brak,4254,https://archiwum.allegro.pl//oferta/asus-geforce-rtx-2080-dual-o8g-8192-mb-gddr6-i7711350639.html,7711350639,Nowy,0,RTX2080,ASUS,4254
1091,1091,1091,1091,1091,1091,1091,"  RTX 2080 Phoenix GS, 8192 MB GDDR",Brak,4254,https://archiwum.allegro.pl//oferta/gainward-geforce-rtx-2080-phoenix-gs-8192-mb-gddr-i7711350590.html,7711350590,Nowy,0,RTX2080,Gainward,4254
1092,1092,1092,1092,1092,1092,1092,"  RTX 2080  , 8192 MB GDDR6",Brak,4331,https://archiwum.allegro.pl//oferta/gigabyte-geforce-rtx-2080-gaming-oc-8192-mb-gddr6-i7711350552.html,7711350552,Nowy,0,RTX2080,Gigabyte,4331
1093,1093,1093,1093,1093,1093,1093,"  RTX 2080 XC Ultra, 8192 MB GDDR6",Brak,4586,https://archiwum.allegro.pl//oferta/evga-geforce-rtx-2080-xc-ultra-8192-mb-gddr6-i7711350448.html,7711350448,Nowy,0,RTX2080,EVGA,4586
1094,1094,1094,1094,1094,1094,1094,"  RTX 2080   X3, 8192 MB GDDR",Brak,4147,https://archiwum.allegro.pl//oferta/inno3d-geforce-rtx-2080-gaming-oc-x3-8192-mb-gddr-i7711350375.html,7711350375,Nowy,0,RTX2080,INNO3D,4147
1095,1095,1095,1095,1095,1095,1095,"   RTX 2080 AMP Edition, 8192 M",Brak,4403,https://archiwum.allegro.pl//oferta/zotac-gaming-geforce-rtx-2080-amp-edition-8192-m-i7711350323.html,7711350323,Nowy,0,RTX2080,ZOTAC,4403
1096,1096,1096,1096,1096,1096,1096,"  RTX 2080   , 8192 MB GDDR",Brak,4147,https://archiwum.allegro.pl//oferta/palit-geforce-rtx-2080-gaming-pro-oc-8192-mb-gddr-i7711350244.html,7711350244,Nowy,0,RTX2080,Palit,4147
1097,1097,1097,1097,1097,1097,1097,"  RTX 2080 XC, 8192 MB GDDR6",Brak,4352,https://archiwum.allegro.pl//oferta/evga-geforce-rtx-2080-xc-8192-mb-gddr6-i7711349953.html,7711349953,Nowy,0,RTX2080,EVGA,4352
1098,1098,1098,1098,1098,1098,1098,    RTX 2070 VENTUS 8GB,Brak,2660,https://archiwum.allegro.pl//oferta/msi-karta-graficzna-geforce-rtx-2070-ventus-8gb-i7767408590.html,7767408590,Nowy,0,RTX2070,MSI,2660
1099,1099,1099,1099,1099,1099,1099,"  GTX 1070 SC  ACX 3.0, 8192 MB G",Brak,2363,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-1070-sc-gaming-acx-3-0-8192-mb-g-i7711276742.html,7711276742,Nowy,0,GTX1070,EVGA,2363
1100,1100,1100,1100,1100,1100,1100,   RTX 2080 AERO 8GB 256bit GDDR6,Brak,3489,https://archiwum.allegro.pl//oferta/msi-karta-graficzna-rtx-2080-aero-8gb-256bit-gddr6-i7734845254.html,7734845254,Nowy,0,RTX2080,MSI,3489
1101,1101,1101,1101,1101,1101,1101,"  GTX 1060 , 6144 MB GDDR5",Brak,1366,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-1060-gaming-6144-mb-gddr5-i7711262824.html,7711262824,Nowy,0,GTX1060,EVGA,1366
1102,1102,1102,1102,1102,1102,1102,"  GTX 1060  ACX 2.0, 3072 MB GDDR",Brak,1290,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-1060-gaming-acx-2-0-3072-mb-gddr-i7711259813.html,7711259813,Nowy,0,GTX1060,EVGA,1290
1103,1103,1103,1103,1103,1103,1103,  GTX 1060 Dual 6GB GDDR5 192Bit 3xDP,Brak,1197,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1060-dual-6gb-gddr5-192bit-3xdp-i7619613999.html,7619613999,Nowy,0,GTX1060,Palit,1197
1104,1104,1104,1104,1104,1104,1104,"  GTX 1070 FTW2  iCX, 8192 MB GDD",Brak,2772,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-1070-ftw2-gaming-icx-8192-mb-gdd-i7711240168.html,7711240168,Nowy,0,GTX1070,EVGA,2772
1105,1105,1105,1105,1105,1105,1105,"  GTX 1070 SC 2  iCX, 8192 MB GDD",Brak,2465,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-1070-sc-2-gaming-icx-8192-mb-gdd-i7711240142.html,7711240142,Nowy,0,GTX1070,EVGA,2465
1106,1106,1106,1106,1106,1106,1106,"  RX 570  4G, 4096 MB GDDR5",Brak,1443,https://archiwum.allegro.pl//oferta/gigabyte-radeon-rx-570-gaming-4g-4096-mb-gddr5-i7711221042.html,7711221042,Nowy,0,RX570,Gigabyte,1443
1107,1107,1107,1107,1107,1107,1107,"  RX 580  4G, 4096 MB GDDR5",Brak,1520,https://archiwum.allegro.pl//oferta/gigabyte-radeon-rx-580-gaming-4g-4096-mb-gddr5-i7711221006.html,7711221006,Nowy,0,RX580,Gigabyte,1520
1108,1108,1108,1108,1108,1108,1108,"  RX 580 Aorus 4G, 4096 MB GDDR5",Brak,1520,https://archiwum.allegro.pl//oferta/gigabyte-radeon-rx-580-aorus-4g-4096-mb-gddr5-i7711220976.html,7711220976,Nowy,0,RX580,Gigabyte,1520
1109,1109,1109,1109,1109,1109,1109,"  RX 570 Aorus 4G, 4096 MB GDDR5",Brak,1366,https://archiwum.allegro.pl//oferta/gigabyte-radeon-rx-570-aorus-4g-4096-mb-gddr5-i7711220943.html,7711220943,Nowy,0,RX570,Gigabyte,1366
1110,1110,1110,1110,1110,1110,1110,"  RX 570  O4G , 4096 MB GDDR5",Brak,1341,https://archiwum.allegro.pl//oferta/asus-radeon-rx-570-strix-o4g-gaming-4096-mb-gddr5-i7711220510.html,7711220510,Nowy,0,RX570,ASUS,1341
1111,1111,1111,1111,1111,1111,1111,"  RX 570  4G , 4096 MB GDDR5",Brak,1417,https://archiwum.allegro.pl//oferta/asus-radeon-rx-570-strix-4g-gaming-4096-mb-gddr5-i7711220394.html,7711220394,Nowy,0,RX570,ASUS,1417
1112,1112,1112,1112,1112,1112,1112,"   RX 570 4G, 4096 MB GDDR5",Brak,993,https://archiwum.allegro.pl//oferta/sapphire-pulse-radeon-rx-570-4g-4096-mb-gddr5-i7711220133.html,7711220133,Nowy,0,RX570,Sapphire,993
1113,1113,1113,1113,1113,1113,1113," Nitro+  RX 570 4G, 4096 MB GDDR5",Brak,906,https://archiwum.allegro.pl//oferta/sapphire-nitro-radeon-rx-570-4g-4096-mb-gddr5-i7711220047.html,7711220047,Nowy,0,RX570,Sapphire,906
1114,1114,1114,1114,1114,1114,1114,"  RTX 2080 X3 JEKYLL, 8192 MB GDDR6",Brak,4407,https://archiwum.allegro.pl//oferta/inno3d-geforce-rtx-2080-x3-jekyll-8192-mb-gddr6-i7771680826.html,7771680826,Nowy,0,RTX2080,INNO3D,4407
1115,1115,1115,1115,1115,1115,1115,"  RTX 2070 X3 JEKYLL, 8192 MB GDDR6",Brak,3283,https://archiwum.allegro.pl//oferta/inno3d-geforce-rtx-2070-x3-jekyll-8192-mb-gddr6-i7771680778.html,7771680778,Nowy,0,RTX2070,INNO3D,3283
1116,1116,1116,1116,1116,1116,1116,"  RTX 2080 Ti Twin X2, 11264 MB GDDR6",Brak,5681,https://archiwum.allegro.pl//oferta/inno3d-geforce-rtx-2080-ti-twin-x2-11264-mb-gddr6-i7771680723.html,7771680723,Nowy,0,RTX2080ti,INNO3D,5681
1117,1117,1117,1117,1117,1117,1117,"  RTX 2080 ROG  A8G, 8192 MB GDDR6",Brak,4658,https://archiwum.allegro.pl//oferta/asus-geforce-rtx-2080-rog-strix-a8g-8192-mb-gddr6-i7771680190.html,7771680190,Nowy,0,RTX2080,ASUS,4658
1118,1118,1118,1118,1118,1118,1118,"  RTX 2070 ROG  8G , 8192 MB",Brak,3381,https://archiwum.allegro.pl//oferta/asus-geforce-rtx-2070-rog-strix-8g-gaming-8192-mb-i7739663961.html,7739663961,Nowy,0,RTX2070,ASUS,3381
1119,1119,1119,1119,1119,1119,1119,"  RTX 2080 iChill Frostbite, 8192 MB",Brak,4658,https://archiwum.allegro.pl//oferta/inno3d-geforce-rtx-2080-ichill-frostbite-8192-mb-i7771678936.html,7771678936,Nowy,0,RTX2080,INNO3D,4658
1120,1120,1120,1120,1120,1120,1120,"  RTX 2080 Turbo 8G, 8192 MB GDDR6",Brak,3790,https://archiwum.allegro.pl//oferta/gigabyte-geforce-rtx-2080-turbo-8g-8192-mb-gddr6-i7739662941.html,7739662941,Nowy,0,RTX2080,Gigabyte,3790
1121,1121,1121,1121,1121,1121,1121,"  RTX 2070  8G, 8192 MB GDDR6",Brak,2833,https://archiwum.allegro.pl//oferta/gigabyte-geforce-rtx-2070-gaming-8g-8192-mb-gddr6-i7739662899.html,7739662899,Nowy,0,RTX2070,Gigabyte,2833
1122,1122,1122,1122,1122,1122,1122,"  RTX 2080 iChill Black Edition, 8192",Brak,4914,https://archiwum.allegro.pl//oferta/inno3d-geforce-rtx-2080-ichill-black-edition-8192-i7739661537.html,7739661537,Nowy,0,RTX2080,INNO3D,4914
1123,1123,1123,1123,1123,1123,1123,"  RTX 2070 GameRk Premium, 8192 MB G",Brak,3227,https://archiwum.allegro.pl//oferta/palit-geforce-rtx-2070-gamerock-premium-8192-mb-g-i7739661459.html,7739661459,Nowy,0,RTX2070,Palit,3227
1124,1124,1124,1124,1124,1124,1124, Aorus  RTX 2080 Xtreme Waterforce,Brak,4867,https://archiwum.allegro.pl//oferta/gigabyte-aorus-geforce-rtx-2080-xtreme-waterforce-i7771667863.html,7771667863,Nowy,0,RTX2080,Gigabyte,4867
